session_id,status,metric_reward,raw_trace,horizon_bucket,ts_start,ts_end,task,index_value
57,completed,1.0,0-0-57-1777495685/trace.json,SUCCESS,2026-04-29T20:47:34.305+00:00,2026-04-29T20:48:05.042+00:00,os-std-monitor-replan,0
44,completed,1.0,37-0-44-1777495685/trace.json,SUCCESS,2026-04-29T20:46:13.154+00:00,2026-04-29T20:48:05.364+00:00,os-std-monitor-replan,37
62,completed,1.0,31-0-62-1777495702/trace.json,SUCCESS,2026-04-29T20:48:05.368+00:00,2026-04-29T20:48:22.383+00:00,os-std-monitor-replan,31
60,completed,1.0,126-0-60-1777495714/trace.json,SUCCESS,2026-04-29T20:48:05.012+00:00,2026-04-29T20:48:34.370+00:00,os-std-monitor-replan,126
66,completed,1.0,63-0-66-1777495724/trace.json,SUCCESS,2026-04-29T20:48:34.411+00:00,2026-04-29T20:48:44.015+00:00,os-std-monitor-replan,63
,server error,,55-0-1777495724/trace.json,SYSTEM_ERROR,2026-04-29T20:48:44.018+00:00,2026-04-29T20:48:44.252+00:00,os-std-monitor-replan,55
64,completed,1.0,124-0-64-1777495731/trace.json,SUCCESS,2026-04-29T20:48:34.355+00:00,2026-04-29T20:48:51.122+00:00,os-std-monitor-replan,124
59,task limit reached,0.0,70-0-59-1777495741/trace.json,SYSTEM_ERROR,2026-04-29T20:47:49.414+00:00,2026-04-29T20:49:01.071+00:00,os-std-monitor-replan,70
70,completed,1.0,101-0-70-1777495742/trace.json,SUCCESS,2026-04-29T20:48:50.910+00:00,2026-04-29T20:49:02.711+00:00,os-std-monitor-replan,101
72,completed,1.0,92-0-72-1777495747/trace.json,SUCCESS,2026-04-29T20:48:55.861+00:00,2026-04-29T20:49:07.707+00:00,os-std-monitor-replan,92
74,completed,1.0,127-0-74-1777495756/trace.json,SUCCESS,2026-04-29T20:49:01.126+00:00,2026-04-29T20:49:16.830+00:00,os-std-monitor-replan,127
75,completed,1.0,15-0-75-1777495759/trace.json,SUCCESS,2026-04-29T20:49:02.713+00:00,2026-04-29T20:49:19.090+00:00,os-std-monitor-replan,15
77,completed,1.0,107-0-77-1777495765/trace.json,SUCCESS,2026-04-29T20:49:16.834+00:00,2026-04-29T20:49:25.192+00:00,os-std-monitor-replan,107
79,completed,1.0,119-0-79-1777495772/trace.json,SUCCESS,2026-04-29T20:49:25.147+00:00,2026-04-29T20:49:32.267+00:00,os-std-monitor-replan,119
82,completed,1.0,83-0-82-1777495798/trace.json,SUCCESS,2026-04-29T20:49:32.270+00:00,2026-04-29T20:49:58.881+00:00,os-std-monitor-replan,83
76,completed,1.0,105-0-76-1777495800/trace.json,SUCCESS,2026-04-29T20:49:07.712+00:00,2026-04-29T20:50:00.161+00:00,os-std-monitor-replan,105
83,completed,1.0,141-0-83-1777495810/trace.json,SUCCESS,2026-04-29T20:49:58.888+00:00,2026-04-29T20:50:10.428+00:00,os-std-monitor-replan,141
84,completed,1.0,102-0-84-1777495810/trace.json,SUCCESS,2026-04-29T20:50:00.164+00:00,2026-04-29T20:50:10.481+00:00,os-std-monitor-replan,102
88,completed,1.0,93-0-88-1777495839/trace.json,SUCCESS,2026-04-29T20:50:18.304+00:00,2026-04-29T20:50:39.068+00:00,os-std-monitor-replan,93
89,completed,1.0,12-0-89-1777495853/trace.json,SUCCESS,2026-04-29T20:50:32.834+00:00,2026-04-29T20:50:53.029+00:00,os-std-monitor-replan,12
90,completed,1.0,78-0-90-1777495855/trace.json,SUCCESS,2026-04-29T20:50:39.072+00:00,2026-04-29T20:50:55.302+00:00,os-std-monitor-replan,78
92,completed,1.0,27-0-92-1777495863/trace.json,SUCCESS,2026-04-29T20:50:55.307+00:00,2026-04-29T20:51:03.736+00:00,os-std-monitor-replan,27
91,completed,1.0,69-0-91-1777495866/trace.json,SUCCESS,2026-04-29T20:50:53.034+00:00,2026-04-29T20:51:06.009+00:00,os-std-monitor-replan,69
93,completed,1.0,17-0-93-1777495873/trace.json,SUCCESS,2026-04-29T20:51:03.742+00:00,2026-04-29T20:51:13.772+00:00,os-std-monitor-replan,17
94,completed,1.0,117-0-94-1777495883/trace.json,SUCCESS,2026-04-29T20:51:06.012+00:00,2026-04-29T20:51:23.197+00:00,os-std-monitor-replan,117
95,completed,1.0,44-0-95-1777495883/trace.json,SUCCESS,2026-04-29T20:51:13.777+00:00,2026-04-29T20:51:23.239+00:00,os-std-monitor-replan,44
97,completed,1.0,84-0-97-1777495901/trace.json,SUCCESS,2026-04-29T20:51:23.242+00:00,2026-04-29T20:51:41.110+00:00,os-std-monitor-replan,84
98,completed,1.0,104-0-98-1777495901/trace.json,SUCCESS,2026-04-29T20:51:30.615+00:00,2026-04-29T20:51:41.147+00:00,os-std-monitor-replan,104
102,completed,1.0,122-0-102-1777495917/trace.json,SUCCESS,2026-04-29T20:51:48.160+00:00,2026-04-29T20:51:57.214+00:00,os-std-monitor-replan,122
105,completed,1.0,114-0-105-1777495932/trace.json,SUCCESS,2026-04-29T20:51:57.218+00:00,2026-04-29T20:52:12.806+00:00,os-std-monitor-replan,114
104,completed,1.0,18-0-104-1777495932/trace.json,SUCCESS,2026-04-29T20:51:57.206+00:00,2026-04-29T20:52:12.840+00:00,os-std-monitor-replan,18
108,completed,1.0,79-0-108-1777495946/trace.json,SUCCESS,2026-04-29T20:52:16.658+00:00,2026-04-29T20:52:26.497+00:00,os-std-monitor-replan,79
109,completed,1.0,43-0-109-1777495946/trace.json,SUCCESS,2026-04-29T20:52:21.017+00:00,2026-04-29T20:52:26.529+00:00,os-std-monitor-replan,43
110,completed,1.0,103-0-110-1777495952/trace.json,SUCCESS,2026-04-29T20:52:24.712+00:00,2026-04-29T20:52:32.736+00:00,os-std-monitor-replan,103
112,completed,1.0,77-0-112-1777495964/trace.json,SUCCESS,2026-04-29T20:52:26.533+00:00,2026-04-29T20:52:44.326+00:00,os-std-monitor-replan,77
116,completed,1.0,90-0-116-1777495996/trace.json,SUCCESS,2026-04-29T20:53:01.128+00:00,2026-04-29T20:53:16.460+00:00,os-std-monitor-replan,90
113,completed,1.0,47-0-113-1777496021/trace.json,SUCCESS,2026-04-29T20:52:32.748+00:00,2026-04-29T20:53:41.085+00:00,os-std-monitor-replan,47
118,completed,1.0,130-0-118-1777496035/trace.json,SUCCESS,2026-04-29T20:53:41.095+00:00,2026-04-29T20:53:55.721+00:00,os-std-monitor-replan,130
114,completed,1.0,121-0-114-1777496036/trace.json,SUCCESS,2026-04-29T20:52:34.438+00:00,2026-04-29T20:53:56.500+00:00,os-std-monitor-replan,121
119,completed,1.0,30-0-119-1777496036/trace.json,SUCCESS,2026-04-29T20:53:43.753+00:00,2026-04-29T20:53:56.535+00:00,os-std-monitor-replan,30
121,completed,1.0,32-0-121-1777496045/trace.json,SUCCESS,2026-04-29T20:53:55.728+00:00,2026-04-29T20:54:05.114+00:00,os-std-monitor-replan,32
125,completed,1.0,34-0-125-1777496060/trace.json,SUCCESS,2026-04-29T20:54:05.118+00:00,2026-04-29T20:54:20.326+00:00,os-std-monitor-replan,34
128,completed,1.0,16-0-128-1777496069/trace.json,SUCCESS,2026-04-29T20:54:20.330+00:00,2026-04-29T20:54:29.460+00:00,os-std-monitor-replan,16
130,completed,1.0,45-0-130-1777496069/trace.json,SUCCESS,2026-04-29T20:54:21.639+00:00,2026-04-29T20:54:29.489+00:00,os-std-monitor-replan,45
122,completed,1.0,76-0-122-1777496084/trace.json,SUCCESS,2026-04-29T20:53:56.504+00:00,2026-04-29T20:54:44.973+00:00,os-std-monitor-replan,76
129,completed,1.0,53-0-129-1777496103/trace.json,SUCCESS,2026-04-29T20:54:20.381+00:00,2026-04-29T20:55:03.250+00:00,os-std-monitor-replan,53
136,completed,1.0,6-0-136-1777496127/trace.json,SUCCESS,2026-04-29T20:55:03.271+00:00,2026-04-29T20:55:27.423+00:00,os-std-monitor-replan,6
137,completed,1.0,9-0-137-1777496140/trace.json,SUCCESS,2026-04-29T20:55:27.428+00:00,2026-04-29T20:55:40.022+00:00,os-std-monitor-replan,9
138,completed,1.0,108-0-138-1777496145/trace.json,SUCCESS,2026-04-29T20:55:32.688+00:00,2026-04-29T20:55:45.247+00:00,os-std-monitor-replan,108
133,completed,1.0,39-0-133-1777496147/trace.json,SUCCESS,2026-04-29T20:54:42.149+00:00,2026-04-29T20:55:47.917+00:00,os-std-monitor-replan,39
141,completed,1.0,118-0-141-1777496153/trace.json,SUCCESS,2026-04-29T20:55:43.195+00:00,2026-04-29T20:55:53.312+00:00,os-std-monitor-replan,118
142,completed,1.0,50-0-142-1777496163/trace.json,SUCCESS,2026-04-29T20:55:45.250+00:00,2026-04-29T20:56:03.048+00:00,os-std-monitor-replan,50
145,completed,1.0,11-0-145-1777496180/trace.json,SUCCESS,2026-04-29T20:55:53.315+00:00,2026-04-29T20:56:20.287+00:00,os-std-monitor-replan,11
152,completed,1.0,86-0-152-1777496181/trace.json,SUCCESS,2026-04-29T20:56:03.422+00:00,2026-04-29T20:56:21.917+00:00,os-std-monitor-replan,86
155,completed,1.0,4-0-155-1777496188/trace.json,SUCCESS,2026-04-29T20:56:16.202+00:00,2026-04-29T20:56:28.831+00:00,os-std-monitor-replan,4
158,completed,1.0,106-0-158-1777496206/trace.json,SUCCESS,2026-04-29T20:56:21.919+00:00,2026-04-29T20:56:46.566+00:00,os-std-monitor-replan,106
147,completed,1.0,51-0-147-1777496209/trace.json,SUCCESS,2026-04-29T20:56:03.054+00:00,2026-04-29T20:56:49.849+00:00,os-std-monitor-replan,51
161,completed,1.0,100-0-161-1777496213/trace.json,SUCCESS,2026-04-29T20:56:36.435+00:00,2026-04-29T20:56:53.542+00:00,os-std-monitor-replan,100
166,completed,1.0,10-0-166-1777496221/trace.json,SUCCESS,2026-04-29T20:56:49.855+00:00,2026-04-29T20:57:01.773+00:00,os-std-monitor-replan,10
171,completed,1.0,13-0-171-1777496232/trace.json,SUCCESS,2026-04-29T20:57:01.777+00:00,2026-04-29T20:57:12.703+00:00,os-std-monitor-replan,13
16,completed,0.0,110-0-16-1777495470/trace.json,ILL_DEFINED_INSTR,2026-04-29T20:44:08.701+00:00,2026-04-29T20:44:30.018+00:00,os-std-monitor-replan,110
21,completed,0.0,85-0-21-1777495483/trace.json,FALSE_ASSUMPTIONS,2026-04-29T20:44:23.459+00:00,2026-04-29T20:44:43.291+00:00,os-std-monitor-replan,85
22,completed,0.0,82-0-22-1777495483/trace.json,ILL_DEFINED_INSTR,2026-04-29T20:44:30.023+00:00,2026-04-29T20:44:43.341+00:00,os-std-monitor-replan,82
23,completed,0.0,35-0-23-1777495488/trace.json,FALSE_ASSUMPTIONS,2026-04-29T20:44:38.179+00:00,2026-04-29T20:44:48.432+00:00,os-std-monitor-replan,35
25,completed,0.0,57-0-25-1777495499/trace.json,ENV_DISTURBANCE,2026-04-29T20:44:43.345+00:00,2026-04-29T20:44:59.173+00:00,os-std-monitor-replan,57
15,completed,0.0,64-0-15-1777495508/trace.json,ENV_DISTURBANCE,2026-04-29T20:44:08.699+00:00,2026-04-29T20:45:08.268+00:00,os-std-monitor-replan,64
26,completed,0.0,58-0-26-1777495508/trace.json,ILL_DEFINED_INSTR,2026-04-29T20:44:48.440+00:00,2026-04-29T20:45:08.293+00:00,os-std-monitor-replan,58
29,completed,0.0,52-0-29-1777495522/trace.json,PLANNING_ERROR,2026-04-29T20:44:59.177+00:00,2026-04-29T20:45:22.762+00:00,os-std-monitor-replan,52
28,completed,0.0,139-0-28-1777495530/trace.json,ILL_DEFINED_INSTR,2026-04-29T20:44:55.139+00:00,2026-04-29T20:45:30.777+00:00,os-std-monitor-replan,139
32,completed,0.0,116-0-32-1777495530/trace.json,ILL_DEFINED_INSTR,2026-04-29T20:45:22.768+00:00,2026-04-29T20:45:30.820+00:00,os-std-monitor-replan,116
31,completed,0.0,72-0-31-1777495531/trace.json,ILL_DEFINED_INSTR,2026-04-29T20:45:08.297+00:00,2026-04-29T20:45:31.843+00:00,os-std-monitor-replan,72
33,completed,0.0,98-0-33-1777495539/trace.json,ILL_DEFINED_INSTR,2026-04-29T20:45:22.793+00:00,2026-04-29T20:45:39.039+00:00,os-std-monitor-replan,98
35,completed,0.0,71-0-35-1777495571/trace.json,PLANNING_ERROR,2026-04-29T20:45:30.823+00:00,2026-04-29T20:46:11.446+00:00,os-std-monitor-replan,71
42,completed,0.0,61-0-42-1777495575/trace.json,ILL_DEFINED_INSTR,2026-04-29T20:45:58.520+00:00,2026-04-29T20:46:15.861+00:00,os-std-monitor-replan,61
43,completed,0.0,113-0-43-1777495580/trace.json,ILL_DEFINED_INSTR,2026-04-29T20:46:11.453+00:00,2026-04-29T20:46:20.389+00:00,os-std-monitor-replan,113
45,completed,0.0,133-0-45-1777495593/trace.json,FALSE_ASSUMPTIONS,2026-04-29T20:46:15.864+00:00,2026-04-29T20:46:33.535+00:00,os-std-monitor-replan,133
52,completed,0.0,68-0-52-1777495636/trace.json,ILL_DEFINED_INSTR,2026-04-29T20:47:04.048+00:00,2026-04-29T20:47:16.648+00:00,os-std-monitor-replan,68
54,completed,0.0,65-0-54-1777495653/trace.json,FALSE_ASSUMPTIONS,2026-04-29T20:47:14.360+00:00,2026-04-29T20:47:33.931+00:00,os-std-monitor-replan,65
58,completed,0.0,140-0-58-1777495685/trace.json,PLANNING_ERROR,2026-04-29T20:47:35.807+00:00,2026-04-29T20:48:05.002+00:00,os-std-monitor-replan,140
61,completed,0.0,99-0-61-1777495714/trace.json,ENV_DISTURBANCE,2026-04-29T20:48:05.046+00:00,2026-04-29T20:48:34.350+00:00,os-std-monitor-replan,99
63,completed,0.0,120-0-63-1777495714/trace.json,ILL_DEFINED_INSTR,2026-04-29T20:48:22.395+00:00,2026-04-29T20:48:34.408+00:00,os-std-monitor-replan,120
65,completed,0.0,28-0-65-1777495724/trace.json,ILL_DEFINED_INSTR,2026-04-29T20:48:34.372+00:00,2026-04-29T20:48:44.548+00:00,os-std-monitor-replan,28
69,completed,0.0,3-0-69-1777495730/trace.json,PLANNING_ERROR,2026-04-29T20:48:44.552+00:00,2026-04-29T20:48:50.907+00:00,os-std-monitor-replan,3
68,completed,0.0,8-0-68-1777495735/trace.json,FALSE_ASSUMPTIONS,2026-04-29T20:48:44.255+00:00,2026-04-29T20:48:55.857+00:00,os-std-monitor-replan,8
71,completed,0.0,21-0-71-1777495741/trace.json,ILL_DEFINED_INSTR,2026-04-29T20:48:51.126+00:00,2026-04-29T20:49:01.121+00:00,os-std-monitor-replan,21
78,completed,0.0,109-0-78-1777495765/trace.json,PLANNING_ERROR,2026-04-29T20:49:19.095+00:00,2026-04-29T20:49:25.143+00:00,os-std-monitor-replan,109
80,completed,0.0,29-0-80-1777495771/trace.json,FALSE_ASSUMPTIONS,2026-04-29T20:49:25.196+00:00,2026-04-29T20:49:31.680+00:00,os-std-monitor-replan,29
73,completed,0.0,38-0-73-1777495813/trace.json,PLANNING_ERROR,2026-04-29T20:49:01.075+00:00,2026-04-29T20:50:13.134+00:00,os-std-monitor-replan,38
86,completed,0.0,143-0-86-1777495818/trace.json,ILL_DEFINED_INSTR,2026-04-29T20:50:10.483+00:00,2026-04-29T20:50:18.300+00:00,os-std-monitor-replan,143
81,completed,0.0,60-0-81-1777495832/trace.json,ENV_DISTURBANCE,2026-04-29T20:49:31.697+00:00,2026-04-29T20:50:32.829+00:00,os-std-monitor-replan,60
85,completed,0.0,67-0-85-1777495890/trace.json,PLANNING_ERROR,2026-04-29T20:50:10.433+00:00,2026-04-29T20:51:30.610+00:00,os-std-monitor-replan,67
87,completed,0.0,74-0-87-1777495899/trace.json,ENV_DISTURBANCE,2026-04-29T20:50:13.137+00:00,2026-04-29T20:51:39.504+00:00,os-std-monitor-replan,74
100,completed,0.0,2-0-100-1777495908/trace.json,PLANNING_ERROR,2026-04-29T20:51:41.115+00:00,2026-04-29T20:51:48.156+00:00,os-std-monitor-replan,2
99,completed,0.0,134-0-99-1777495909/trace.json,ILL_DEFINED_INSTR,2026-04-29T20:51:39.508+00:00,2026-04-29T20:51:49.770+00:00,os-std-monitor-replan,134
103,completed,0.0,138-0-103-1777495917/trace.json,ILL_DEFINED_INSTR,2026-04-29T20:51:49.773+00:00,2026-04-29T20:51:57.200+00:00,os-std-monitor-replan,138
96,completed,0.0,62-0-96-1777495936/trace.json,PLANNING_ERROR,2026-04-29T20:51:23.200+00:00,2026-04-29T20:52:16.654+00:00,os-std-monitor-replan,62
106,completed,0.0,89-0-106-1777495941/trace.json,FALSE_ASSUMPTIONS,2026-04-29T20:52:12.812+00:00,2026-04-29T20:52:21.014+00:00,os-std-monitor-replan,89
107,completed,0.0,115-0-107-1777495944/trace.json,ILL_DEFINED_INSTR,2026-04-29T20:52:12.847+00:00,2026-04-29T20:52:24.698+00:00,os-std-monitor-replan,115
111,completed,0.0,41-0-111-1777495954/trace.json,ILL_DEFINED_INSTR,2026-04-29T20:52:26.500+00:00,2026-04-29T20:52:34.434+00:00,os-std-monitor-replan,41
115,completed,0.0,5-0-115-1777495981/trace.json,ILL_DEFINED_INSTR,2026-04-29T20:52:44.332+00:00,2026-04-29T20:53:01.113+00:00,os-std-monitor-replan,5
117,completed,0.0,54-0-117-1777496023/trace.json,ILL_DEFINED_INSTR,2026-04-29T20:53:16.465+00:00,2026-04-29T20:53:43.750+00:00,os-std-monitor-replan,54
101,completed,0.0,26-0-101-1777496027/trace.json,ENV_DISTURBANCE,2026-04-29T20:51:41.152+00:00,2026-04-29T20:53:47.506+00:00,os-std-monitor-replan,26
120,completed,0.0,7-0-120-1777496043/trace.json,CATASTROPHIC_FORGET,2026-04-29T20:53:47.510+00:00,2026-04-29T20:54:03.563+00:00,os-std-monitor-replan,7
123,completed,0.0,95-0-123-1777496045/trace.json,ILL_DEFINED_INSTR,2026-04-29T20:53:56.539+00:00,2026-04-29T20:54:05.596+00:00,os-std-monitor-replan,95
124,completed,0.0,137-0-124-1777496051/trace.json,ILL_DEFINED_INSTR,2026-04-29T20:54:03.566+00:00,2026-04-29T20:54:11.493+00:00,os-std-monitor-replan,137
127,completed,0.0,136-0-127-1777496060/trace.json,FALSE_ASSUMPTIONS,2026-04-29T20:54:11.497+00:00,2026-04-29T20:54:20.378+00:00,os-std-monitor-replan,136
126,completed,0.0,81-0-126-1777496061/trace.json,PLANNING_ERROR,2026-04-29T20:54:05.600+00:00,2026-04-29T20:54:21.635+00:00,os-std-monitor-replan,81
132,completed,0.0,24-0-132-1777496082/trace.json,ILL_DEFINED_INSTR,2026-04-29T20:54:29.492+00:00,2026-04-29T20:54:42.142+00:00,os-std-monitor-replan,24
131,completed,0.0,87-0-131-1777496085/trace.json,ILL_DEFINED_INSTR,2026-04-29T20:54:29.467+00:00,2026-04-29T20:54:45.002+00:00,os-std-monitor-replan,87
134,completed,0.0,131-0-134-1777496132/trace.json,ENV_DISTURBANCE,2026-04-29T20:54:44.981+00:00,2026-04-29T20:55:32.684+00:00,os-std-monitor-replan,131
135,completed,0.0,48-0-135-1777496137/trace.json,ENV_DISTURBANCE,2026-04-29T20:54:45.005+00:00,2026-04-29T20:55:37.491+00:00,os-std-monitor-replan,48
139,completed,0.0,75-0-139-1777496143/trace.json,FALSE_ASSUMPTIONS,2026-04-29T20:55:37.496+00:00,2026-04-29T20:55:43.191+00:00,os-std-monitor-replan,75
140,completed,0.0,23-0-140-1777496147/trace.json,ILL_DEFINED_INSTR,2026-04-29T20:55:40.026+00:00,2026-04-29T20:55:47.942+00:00,os-std-monitor-replan,23
143,completed,0.0,40-0-143-1777496157/trace.json,FALSE_ASSUMPTIONS,2026-04-29T20:55:47.924+00:00,2026-04-29T20:55:57.537+00:00,os-std-monitor-replan,40
144,completed,0.0,112-0-144-1777496163/trace.json,ILL_DEFINED_INSTR,2026-04-29T20:55:47.946+00:00,2026-04-29T20:56:03.418+00:00,os-std-monitor-replan,112
146,completed,0.0,25-0-146-1777496176/trace.json,ILL_DEFINED_INSTR,2026-04-29T20:55:57.543+00:00,2026-04-29T20:56:16.195+00:00,os-std-monitor-replan,25
157,completed,0.0,125-0-157-1777496196/trace.json,FALSE_ASSUMPTIONS,2026-04-29T20:56:20.290+00:00,2026-04-29T20:56:36.432+00:00,os-std-monitor-replan,125
165,completed,0.0,22-0-165-1777496217/trace.json,ILL_DEFINED_INSTR,2026-04-29T20:56:46.575+00:00,2026-04-29T20:56:57.950+00:00,os-std-monitor-replan,22
167,completed,0.0,20-0-167-1777496227/trace.json,ILL_DEFINED_INSTR,2026-04-29T20:56:53.547+00:00,2026-04-29T20:57:07.149+00:00,os-std-monitor-replan,20
160,completed,0.0,80-0-160-1777496242/trace.json,ILL_DEFINED_INSTR,2026-04-29T20:56:28.846+00:00,2026-04-29T20:57:22.578+00:00,os-std-monitor-replan,80
170,completed,0.0,56-0-170-1777496306/trace.json,ENV_DISTURBANCE,2026-04-29T20:56:57.956+00:00,2026-04-29T20:58:26.250+00:00,os-std-monitor-replan,56
