session_id,status,metric_reward,raw_trace,horizon_bucket,ts_start,ts_end,task,index_value
39,completed,0.0,82-0-39-1772520437/trace.json,PLANNING_ERROR,2026-03-03T06:47:07.627+00:00,2026-03-03T06:47:17.757+00:00,os-std,82
32,completed,0.0,67-0-32-1772520437/trace.json,PLANNING_ERROR,2026-03-03T06:46:35.659+00:00,2026-03-03T06:47:17.819+00:00,os-std,67
40,completed,0.0,48-0-40-1772520450/trace.json,PLANNING_ERROR,2026-03-03T06:47:14.310+00:00,2026-03-03T06:47:30.282+00:00,os-std,48
42,completed,0.0,54-0-42-1772520452/trace.json,PARTIAL_UNDERSTANDING,2026-03-03T06:47:17.831+00:00,2026-03-03T06:47:32.456+00:00,os-std,54
41,completed,0.0,61-0-41-1772520459/trace.json,PARTIAL_UNDERSTANDING,2026-03-03T06:47:17.830+00:00,2026-03-03T06:47:39.986+00:00,os-std,61
43,completed,1.0,129-0-43-1772520462/trace.json,SUCCESS,2026-03-03T06:47:30.297+00:00,2026-03-03T06:47:42.331+00:00,os-std,129
35,task limit reached,0.0,80-0-35-1772520464/trace.json,SYSTEM_ERROR,2026-03-03T06:46:47.120+00:00,2026-03-03T06:47:44.658+00:00,os-std,80
46,completed,1.0,91-0-46-1772520472/trace.json,SUCCESS,2026-03-03T06:47:42.367+00:00,2026-03-03T06:47:52.113+00:00,os-std,91
45,completed,0.0,112-0-45-1772520491/trace.json,UNDETECTED_CHANGE,2026-03-03T06:47:40.001+00:00,2026-03-03T06:48:11.364+00:00,os-std,112
44,completed,0.0,92-0-44-1772520491/trace.json,ENV_DISTURBANCE,2026-03-03T06:47:32.468+00:00,2026-03-03T06:48:11.577+00:00,os-std,92
47,completed,0.0,74-0-47-1772520492/trace.json,PLANNING_ERROR,2026-03-03T06:47:44.670+00:00,2026-03-03T06:48:12.726+00:00,os-std,74
50,completed,0.0,32-0-50-1772520501/trace.json,PARTIAL_UNDERSTANDING,2026-03-03T06:48:11.590+00:00,2026-03-03T06:48:21.453+00:00,os-std,32
48,completed,0.0,85-0-48-1772520502/trace.json,UNDETECTED_CHANGE,2026-03-03T06:47:52.137+00:00,2026-03-03T06:48:22.960+00:00,os-std,85
49,completed,0.0,39-0-49-1772520513/trace.json,PARTIAL_UNDERSTANDING,2026-03-03T06:48:11.377+00:00,2026-03-03T06:48:33.844+00:00,os-std,39
53,completed,0.0,115-0-53-1772520515/trace.json,PLANNING_ERROR,2026-03-03T06:48:22.969+00:00,2026-03-03T06:48:35.521+00:00,os-std,115
52,completed,1.0,135-0-52-1772520515/trace.json,SUCCESS,2026-03-03T06:48:21.468+00:00,2026-03-03T06:48:35.635+00:00,os-std,135
51,completed,0.0,107-0-51-1772520528/trace.json,PARTIAL_UNDERSTANDING,2026-03-03T06:48:12.734+00:00,2026-03-03T06:48:48.933+00:00,os-std,107
56,completed,0.0,40-0-56-1772520530/trace.json,PLANNING_ERROR,2026-03-03T06:48:35.644+00:00,2026-03-03T06:48:50.168+00:00,os-std,40
57,completed,1.0,101-0-57-1772520538/trace.json,SUCCESS,2026-03-03T06:48:48.951+00:00,2026-03-03T06:48:58.622+00:00,os-std,101
54,completed,0.0,105-0-54-1772520540/trace.json,PARTIAL_UNDERSTANDING,2026-03-03T06:48:33.859+00:00,2026-03-03T06:49:00.095+00:00,os-std,105
58,completed,0.0,58-0-58-1772520543/trace.json,PLANNING_ERROR,2026-03-03T06:48:50.178+00:00,2026-03-03T06:49:03.058+00:00,os-std,58
61,completed,1.0,15-0-61-1772520550/trace.json,SUCCESS,2026-03-03T06:49:03.069+00:00,2026-03-03T06:49:10.984+00:00,os-std,15
59,completed,0.0,57-0-59-1772520554/trace.json,FALSE_ASSUMPTIONS,2026-03-03T06:48:58.632+00:00,2026-03-03T06:49:14.402+00:00,os-std,57
55,completed,0.0,133-0-55-1772520559/trace.json,UNDETECTED_CHANGE,2026-03-03T06:48:35.559+00:00,2026-03-03T06:49:19.685+00:00,os-std,133
62,completed,0.0,30-0-62-1772520562/trace.json,PLANNING_ERROR,2026-03-03T06:49:10.999+00:00,2026-03-03T06:49:22.479+00:00,os-std,30
64,completed,1.0,50-0-64-1772520599/trace.json,SUCCESS,2026-03-03T06:49:19.695+00:00,2026-03-03T06:49:59.697+00:00,os-std,50
60,completed,0.0,121-0-60-1772520605/trace.json,UNDETECTED_CHANGE,2026-03-03T06:49:00.107+00:00,2026-03-03T06:50:05.468+00:00,os-std,121
66,completed,0.0,56-0-66-1772520623/trace.json,PARTIAL_UNDERSTANDING,2026-03-03T06:49:59.717+00:00,2026-03-03T06:50:23.512+00:00,os-std,56
63,completed,0.0,87-0-63-1772520623/trace.json,ENV_DISTURBANCE,2026-03-03T06:49:14.414+00:00,2026-03-03T06:50:23.621+00:00,os-std,87
69,completed,0.0,0-0-69-1772520632/trace.json,PLANNING_ERROR,2026-03-03T06:50:23.637+00:00,2026-03-03T06:50:32.025+00:00,os-std,0
68,completed,0.0,137-0-68-1772520634/trace.json,PLANNING_ERROR,2026-03-03T06:50:23.546+00:00,2026-03-03T06:50:34.630+00:00,os-std,137
65,completed,0.0,132-0-65-1772520639/trace.json,UNDETECTED_CHANGE,2026-03-03T06:49:22.493+00:00,2026-03-03T06:50:39.807+00:00,os-std,132
70,completed,1.0,45-0-70-1772520652/trace.json,SUCCESS,2026-03-03T06:50:32.036+00:00,2026-03-03T06:50:52.169+00:00,os-std,45
67,completed,1.0,90-0-67-1772520662/trace.json,SUCCESS,2026-03-03T06:50:05.480+00:00,2026-03-03T06:51:02.399+00:00,os-std,90
74,completed,0.0,25-0-74-1772520676/trace.json,FALSE_ASSUMPTIONS,2026-03-03T06:51:02.419+00:00,2026-03-03T06:51:16.406+00:00,os-std,25
73,completed,0.0,76-0-73-1772520677/trace.json,UNDETECTED_CHANGE,2026-03-03T06:50:52.190+00:00,2026-03-03T06:51:17.489+00:00,os-std,76
75,completed,1.0,102-0-75-1772520694/trace.json,SUCCESS,2026-03-03T06:51:16.421+00:00,2026-03-03T06:51:34.060+00:00,os-std,102
72,completed,0.0,95-0-72-1772520696/trace.json,PARTIAL_UNDERSTANDING,2026-03-03T06:50:39.816+00:00,2026-03-03T06:51:36.960+00:00,os-std,95
77,completed,1.0,12-0-77-1772520710/trace.json,SUCCESS,2026-03-03T06:51:34.080+00:00,2026-03-03T06:51:50.324+00:00,os-std,12
76,completed,0.0,6-0-76-1772520726/trace.json,PARTIAL_UNDERSTANDING,2026-03-03T06:51:17.496+00:00,2026-03-03T06:52:06.657+00:00,os-std,6
80,completed,0.0,41-0-80-1772520737/trace.json,PARTIAL_UNDERSTANDING,2026-03-03T06:52:06.677+00:00,2026-03-03T06:52:17.912+00:00,os-std,41
79,completed,0.0,104-0-79-1772520738/trace.json,PLANNING_ERROR,2026-03-03T06:51:50.343+00:00,2026-03-03T06:52:18.036+00:00,os-std,104
81,completed,1.0,5-0-81-1772520752/trace.json,SUCCESS,2026-03-03T06:52:17.928+00:00,2026-03-03T06:52:32.096+00:00,os-std,5
82,completed,0.0,71-0-82-1772520753/trace.json,PARTIAL_UNDERSTANDING,2026-03-03T06:52:18.046+00:00,2026-03-03T06:52:33.134+00:00,os-std,71
71,task limit reached,0.0,83-0-71-1772520765/trace.json,SYSTEM_ERROR,2026-03-03T06:50:34.646+00:00,2026-03-03T06:52:45.827+00:00,os-std,83
84,completed,0.0,10-0-84-1772520771/trace.json,PLANNING_ERROR,2026-03-03T06:52:33.145+00:00,2026-03-03T06:52:51.612+00:00,os-std,10
78,task error,0.0,34-0-78-1772520778/trace.json,SYSTEM_ERROR,2026-03-03T06:51:37.001+00:00,2026-03-03T06:52:58.685+00:00,os-std,34
83,completed,1.0,141-0-83-1772520778/trace.json,SUCCESS,2026-03-03T06:52:32.109+00:00,2026-03-03T06:52:58.783+00:00,os-std,141
85,completed,1.0,43-0-85-1772520786/trace.json,SUCCESS,2026-03-03T06:52:45.845+00:00,2026-03-03T06:53:06.367+00:00,os-std,43
88,completed,0.0,75-0-88-1772520791/trace.json,PARTIAL_UNDERSTANDING,2026-03-03T06:52:58.791+00:00,2026-03-03T06:53:11.178+00:00,os-std,75
87,completed,0.0,128-0-87-1772520793/trace.json,PARTIAL_UNDERSTANDING,2026-03-03T06:52:58.700+00:00,2026-03-03T06:53:13.353+00:00,os-std,128
89,completed,1.0,21-0-89-1772520797/trace.json,SUCCESS,2026-03-03T06:53:06.380+00:00,2026-03-03T06:53:17.297+00:00,os-std,21
90,completed,1.0,130-0-90-1772520806/trace.json,SUCCESS,2026-03-03T06:53:11.195+00:00,2026-03-03T06:53:26.104+00:00,os-std,130
92,completed,0.0,26-0-92-1772520807/trace.json,FALSE_ASSUMPTIONS,2026-03-03T06:53:17.311+00:00,2026-03-03T06:53:27.257+00:00,os-std,26
86,completed,1.0,4-0-86-1772520808/trace.json,SUCCESS,2026-03-03T06:52:51.622+00:00,2026-03-03T06:53:28.648+00:00,os-std,4
94,completed,1.0,73-0-94-1772520818/trace.json,SUCCESS,2026-03-03T06:53:27.266+00:00,2026-03-03T06:53:38.210+00:00,os-std,73
96,completed,1.0,66-0-96-1772520830/trace.json,SUCCESS,2026-03-03T06:53:38.228+00:00,2026-03-03T06:53:50.233+00:00,os-std,66
95,completed,0.0,62-0-95-1772520843/trace.json,ILL_DEFINED_INSTR,2026-03-03T06:53:28.658+00:00,2026-03-03T06:54:03.046+00:00,os-std,62
97,completed,0.0,134-0-97-1772520863/trace.json,ENV_DISTURBANCE,2026-03-03T06:53:50.262+00:00,2026-03-03T06:54:23.766+00:00,os-std,134
91,completed,1.0,94-0-91-1772520873/trace.json,SUCCESS,2026-03-03T06:53:13.361+00:00,2026-03-03T06:54:33.074+00:00,os-std,94
93,completed,0.0,28-0-93-1772520873/trace.json,ENV_DISTURBANCE,2026-03-03T06:53:26.120+00:00,2026-03-03T06:54:33.826+00:00,os-std,28
100,completed,0.0,31-0-100-1772520883/trace.json,PLANNING_ERROR,2026-03-03T06:54:33.087+00:00,2026-03-03T06:54:43.267+00:00,os-std,31
99,completed,0.0,36-0-99-1772520885/trace.json,PARTIAL_UNDERSTANDING,2026-03-03T06:54:23.784+00:00,2026-03-03T06:54:45.509+00:00,os-std,36
98,completed,0.0,64-0-98-1772520887/trace.json,UNDETECTED_CHANGE,2026-03-03T06:54:03.064+00:00,2026-03-03T06:54:47.377+00:00,os-std,64
102,completed,0.0,97-0-102-1772520900/trace.json,PLANNING_ERROR,2026-03-03T06:54:43.276+00:00,2026-03-03T06:55:00.444+00:00,os-std,97
104,completed,1.0,17-0-104-1772520904/trace.json,SUCCESS,2026-03-03T06:54:47.410+00:00,2026-03-03T06:55:04.727+00:00,os-std,17
101,completed,0.0,143-0-101-1772520905/trace.json,PLANNING_ERROR,2026-03-03T06:54:33.842+00:00,2026-03-03T06:55:05.919+00:00,os-std,143
106,completed,1.0,46-0-106-1772520914/trace.json,SUCCESS,2026-03-03T06:55:04.757+00:00,2026-03-03T06:55:14.277+00:00,os-std,46
105,model error,,131-0-105-1772520921/trace.json,SYSTEM_ERROR,2026-03-03T06:55:00.483+00:00,2026-03-03T06:55:21.100+00:00,os-std,131
103,task error,0.0,81-0-103-1772520928/trace.json,SYSTEM_ERROR,2026-03-03T06:54:45.598+00:00,2026-03-03T06:55:28.710+00:00,os-std,81
107,completed,1.0,35-0-107-1772520935/trace.json,SUCCESS,2026-03-03T06:55:05.938+00:00,2026-03-03T06:55:35.862+00:00,os-std,35
108,completed,1.0,142-0-108-1772520940/trace.json,SUCCESS,2026-03-03T06:55:14.313+00:00,2026-03-03T06:55:40.168+00:00,os-std,142
111,completed,0.0,20-0-111-1772520942/trace.json,PLANNING_ERROR,2026-03-03T06:55:35.874+00:00,2026-03-03T06:55:42.946+00:00,os-std,20
112,completed,0.0,2-0-112-1772520947/trace.json,PLANNING_ERROR,2026-03-03T06:55:40.185+00:00,2026-03-03T06:55:47.229+00:00,os-std,2
109,task error,0.0,8-0-109-1772520952/trace.json,SYSTEM_ERROR,2026-03-03T06:55:21.134+00:00,2026-03-03T06:55:52.015+00:00,os-std,8
113,completed,0.0,27-0-113-1772520952/trace.json,SYSTEM_ERROR,2026-03-03T06:55:42.956+00:00,2026-03-03T06:55:52.341+00:00,os-std,27
110,completed,1.0,49-0-110-1772520952/trace.json,SUCCESS,2026-03-03T06:55:28.755+00:00,2026-03-03T06:55:52.384+00:00,os-std,49
116,completed,1.0,109-0-116-1772520972/trace.json,SUCCESS,2026-03-03T06:55:52.352+00:00,2026-03-03T06:56:12.636+00:00,os-std,109
117,completed,1.0,111-0-117-1772520979/trace.json,SUCCESS,2026-03-03T06:55:52.391+00:00,2026-03-03T06:56:19.170+00:00,os-std,111
118,completed,0.0,9-0-118-1772520981/trace.json,PLANNING_ERROR,2026-03-03T06:56:12.670+00:00,2026-03-03T06:56:21.435+00:00,os-std,9
114,task error,0.0,24-0-114-1772520985/trace.json,SYSTEM_ERROR,2026-03-03T06:55:47.239+00:00,2026-03-03T06:56:25.853+00:00,os-std,24
119,completed,0.0,106-0-119-1772520989/trace.json,ILL_DEFINED_INSTR,2026-03-03T06:56:19.209+00:00,2026-03-03T06:56:29.343+00:00,os-std,106
115,completed,0.0,65-0-115-1772520997/trace.json,PLANNING_ERROR,2026-03-03T06:55:52.032+00:00,2026-03-03T06:56:37.441+00:00,os-std,65
120,completed,1.0,114-0-120-1772520999/trace.json,SUCCESS,2026-03-03T06:56:21.443+00:00,2026-03-03T06:56:39.143+00:00,os-std,114
121,completed,0.0,120-0-121-1772521000/trace.json,PLANNING_ERROR,2026-03-03T06:56:25.888+00:00,2026-03-03T06:56:40.058+00:00,os-std,120
122,completed,1.0,42-0-122-1772521000/trace.json,SUCCESS,2026-03-03T06:56:29.353+00:00,2026-03-03T06:56:40.364+00:00,os-std,42
123,completed,0.0,33-0-123-1772521010/trace.json,ILL_DEFINED_INSTR,2026-03-03T06:56:37.460+00:00,2026-03-03T06:56:50.793+00:00,os-std,33
125,completed,1.0,124-0-125-1772521011/trace.json,SUCCESS,2026-03-03T06:56:40.066+00:00,2026-03-03T06:56:51.920+00:00,os-std,124
126,completed,1.0,16-0-126-1772521014/trace.json,SUCCESS,2026-03-03T06:56:40.373+00:00,2026-03-03T06:56:54.025+00:00,os-std,16
127,model error,,53-0-127-1772521025/trace.json,SYSTEM_ERROR,2026-03-03T06:56:50.811+00:00,2026-03-03T06:57:05.042+00:00,os-std,53
129,completed,0.0,116-0-129-1772521026/trace.json,PLANNING_ERROR,2026-03-03T06:56:54.034+00:00,2026-03-03T06:57:06.904+00:00,os-std,116
131,completed,1.0,1-0-131-1772521035/trace.json,SUCCESS,2026-03-03T06:57:06.915+00:00,2026-03-03T06:57:15.983+00:00,os-std,1
128,completed,1.0,123-0-128-1772521037/trace.json,SUCCESS,2026-03-03T06:56:51.927+00:00,2026-03-03T06:57:17.282+00:00,os-std,123
130,completed,0.0,47-0-130-1772521040/trace.json,FALSE_ASSUMPTIONS,2026-03-03T06:57:05.062+00:00,2026-03-03T06:57:20.605+00:00,os-std,47
132,completed,1.0,13-0-132-1772521044/trace.json,SUCCESS,2026-03-03T06:57:16.003+00:00,2026-03-03T06:57:24.198+00:00,os-std,13
124,completed,0.0,93-0-124-1772521051/trace.json,PLANNING_ERROR,2026-03-03T06:56:39.154+00:00,2026-03-03T06:57:31.987+00:00,os-std,93
133,completed,1.0,22-0-133-1772521052/trace.json,SUCCESS,2026-03-03T06:57:17.290+00:00,2026-03-03T06:57:32.497+00:00,os-std,22
134,completed,0.0,52-0-134-1772521055/trace.json,FALSE_ASSUMPTIONS,2026-03-03T06:57:20.619+00:00,2026-03-03T06:57:35.720+00:00,os-std,52
135,completed,0.0,136-0-135-1772521056/trace.json,PLANNING_ERROR,2026-03-03T06:57:24.212+00:00,2026-03-03T06:57:36.287+00:00,os-std,136
139,completed,0.0,86-0-139-1772521063/trace.json,ILL_DEFINED_INSTR,2026-03-03T06:57:36.294+00:00,2026-03-03T06:57:43.447+00:00,os-std,86
137,completed,1.0,51-0-137-1772521065/trace.json,SUCCESS,2026-03-03T06:57:32.511+00:00,2026-03-03T06:57:45.850+00:00,os-std,51
141,completed,1.0,84-0-141-1772521087/trace.json,SUCCESS,2026-03-03T06:57:45.861+00:00,2026-03-03T06:58:07.610+00:00,os-std,84
140,task error,0.0,11-0-140-1772521090/trace.json,SYSTEM_ERROR,2026-03-03T06:57:43.465+00:00,2026-03-03T06:58:10.020+00:00,os-std,11
143,completed,0.0,113-0-143-1772521100/trace.json,PLANNING_ERROR,2026-03-03T06:58:10.028+00:00,2026-03-03T06:58:20.539+00:00,os-std,113
142,completed,0.0,98-0-142-1772521100/trace.json,PLANNING_ERROR,2026-03-03T06:58:07.631+00:00,2026-03-03T06:58:20.593+00:00,os-std,98
138,completed,0.0,7-0-138-1772521102/trace.json,PARTIAL_UNDERSTANDING,2026-03-03T06:57:35.739+00:00,2026-03-03T06:58:22.237+00:00,os-std,7
146,completed,1.0,44-0-146-1772521109/trace.json,SUCCESS,2026-03-03T06:58:22.244+00:00,2026-03-03T06:58:29.891+00:00,os-std,44
145,completed,0.0,100-0-145-1772521110/trace.json,ILL_DEFINED_INSTR,2026-03-03T06:58:20.604+00:00,2026-03-03T06:58:30.609+00:00,os-std,100
136,task error,0.0,69-0-136-1772521119/trace.json,SYSTEM_ERROR,2026-03-03T06:57:32.002+00:00,2026-03-03T06:58:39.333+00:00,os-std,69
149,completed,0.0,127-0-149-1772521149/trace.json,ILL_DEFINED_INSTR,2026-03-03T06:58:39.348+00:00,2026-03-03T06:59:09.244+00:00,os-std,127
147,task limit reached,0.0,60-0-147-1772521150/trace.json,SYSTEM_ERROR,2026-03-03T06:58:29.900+00:00,2026-03-03T06:59:10.301+00:00,os-std,60
148,completed,0.0,63-0-148-1772521153/trace.json,PLANNING_ERROR,2026-03-03T06:58:30.626+00:00,2026-03-03T06:59:13.380+00:00,os-std,63
150,completed,1.0,14-0-150-1772521160/trace.json,SUCCESS,2026-03-03T06:59:09.263+00:00,2026-03-03T06:59:20.957+00:00,os-std,14
144,completed,0.0,70-0-144-1772521179/trace.json,ILL_DEFINED_INSTR,2026-03-03T06:58:20.560+00:00,2026-03-03T06:59:39.007+00:00,os-std,70
