session_id,status,metric_reward,raw_trace,horizon_bucket,ts_start,ts_end,task,index_value
182,completed,0.0,5-0-182-1772524708/trace.json,PLANNING_ERROR,2026-03-03T07:57:25.272+00:00,2026-03-03T07:58:28.448+00:00,os-std,5
185,completed,0.0,123-0-185-1772524716/trace.json,PARTIAL_UNDERSTANDING,2026-03-03T07:57:43.082+00:00,2026-03-03T07:58:36.367+00:00,os-std,123
188,completed,1.0,13-0-188-1772524720/trace.json,SUCCESS,2026-03-03T07:58:20.385+00:00,2026-03-03T07:58:40.053+00:00,os-std,13
187,completed,0.0,79-0-187-1772524723/trace.json,PLANNING_ERROR,2026-03-03T07:58:16.543+00:00,2026-03-03T07:58:43.331+00:00,os-std,79
186,completed,0.0,72-0-186-1772524723/trace.json,FALSE_ASSUMPTIONS,2026-03-03T07:58:05.136+00:00,2026-03-03T07:58:43.581+00:00,os-std,72
192,completed,0.0,110-0-192-1772524734/trace.json,PLANNING_ERROR,2026-03-03T07:58:43.346+00:00,2026-03-03T07:58:54.158+00:00,os-std,110
191,completed,1.0,108-0-191-1772524735/trace.json,SUCCESS,2026-03-03T07:58:40.071+00:00,2026-03-03T07:58:55.428+00:00,os-std,108
193,completed,1.0,42-0-193-1772524736/trace.json,SUCCESS,2026-03-03T07:58:43.599+00:00,2026-03-03T07:58:56.041+00:00,os-std,42
196,completed,0.0,125-0-196-1772524749/trace.json,PLANNING_ERROR,2026-03-03T07:58:56.051+00:00,2026-03-03T07:59:09.626+00:00,os-std,125
189,task error,0.0,22-0-189-1772524753/trace.json,SYSTEM_ERROR,2026-03-03T07:58:28.468+00:00,2026-03-03T07:59:13.785+00:00,os-std,22
190,completed,0.0,91-0-190-1772524759/trace.json,UNDETECTED_CHANGE,2026-03-03T07:58:36.381+00:00,2026-03-03T07:59:19.318+00:00,os-std,91
194,model error,,38-0-194-1772524772/trace.json,SYSTEM_ERROR,2026-03-03T07:58:54.181+00:00,2026-03-03T07:59:32.564+00:00,os-std,38
198,completed,1.0,124-0-198-1772524773/trace.json,SUCCESS,2026-03-03T07:59:13.803+00:00,2026-03-03T07:59:33.615+00:00,os-std,124
197,completed,0.0,89-0-197-1772524776/trace.json,PLANNING_ERROR,2026-03-03T07:59:09.647+00:00,2026-03-03T07:59:36.160+00:00,os-std,89
199,completed,0.0,27-0-199-1772524778/trace.json,PLANNING_ERROR,2026-03-03T07:59:19.335+00:00,2026-03-03T07:59:38.580+00:00,os-std,27
195,task error,0.0,47-0-195-1772524779/trace.json,SYSTEM_ERROR,2026-03-03T07:58:55.440+00:00,2026-03-03T07:59:39.548+00:00,os-std,47
200,completed,1.0,44-0-200-1772524790/trace.json,SUCCESS,2026-03-03T07:59:32.595+00:00,2026-03-03T07:59:50.343+00:00,os-std,44
204,completed,1.0,9-0-204-1772524800/trace.json,SUCCESS,2026-03-03T07:59:39.563+00:00,2026-03-03T08:00:00.960+00:00,os-std,9
201,completed,0.0,136-0-201-1772524801/trace.json,SYSTEM_ERROR,2026-03-03T07:59:33.626+00:00,2026-03-03T08:00:01.909+00:00,os-std,136
202,completed,0.0,2-0-202-1772524803/trace.json,PLANNING_ERROR,2026-03-03T07:59:36.174+00:00,2026-03-03T08:00:03.224+00:00,os-std,2
205,completed,0.0,93-0-205-1772524805/trace.json,PLANNING_ERROR,2026-03-03T07:59:50.363+00:00,2026-03-03T08:00:05.055+00:00,os-std,93
203,completed,1.0,57-0-203-1772524822/trace.json,SUCCESS,2026-03-03T07:59:38.593+00:00,2026-03-03T08:00:22.320+00:00,os-std,57
206,completed,0.0,120-0-206-1772524822/trace.json,PLANNING_ERROR,2026-03-03T08:00:00.979+00:00,2026-03-03T08:00:22.766+00:00,os-std,120
207,completed,0.0,36-0-207-1772524822/trace.json,PLANNING_ERROR,2026-03-03T08:00:01.939+00:00,2026-03-03T08:00:22.871+00:00,os-std,36
209,completed,0.0,65-0-209-1772524826/trace.json,PLANNING_ERROR,2026-03-03T08:00:05.068+00:00,2026-03-03T08:00:26.124+00:00,os-std,65
,server error,,55-0-1772524826/trace.json,SYSTEM_ERROR,2026-03-03T08:00:22.886+00:00,2026-03-03T08:00:26.751+00:00,os-std,55
208,completed,1.0,46-0-208-1772524838/trace.json,SUCCESS,2026-03-03T08:00:03.236+00:00,2026-03-03T08:00:38.874+00:00,os-std,46
213,completed,0.0,19-0-213-1772524842/trace.json,FALSE_ASSUMPTIONS,2026-03-03T08:00:26.135+00:00,2026-03-03T08:00:42.616+00:00,os-std,19
211,model error,,39-0-211-1772524845/trace.json,SYSTEM_ERROR,2026-03-03T08:00:22.794+00:00,2026-03-03T08:00:45.107+00:00,os-std,39
214,completed,0.0,26-0-214-1772524845/trace.json,PARTIAL_UNDERSTANDING,2026-03-03T08:00:26.764+00:00,2026-03-03T08:00:45.286+00:00,os-std,26
215,completed,0.0,105-0-215-1772524858/trace.json,ILL_DEFINED_INSTR,2026-03-03T08:00:38.906+00:00,2026-03-03T08:00:58.186+00:00,os-std,105
216,completed,1.0,109-0-216-1772524859/trace.json,SUCCESS,2026-03-03T08:00:42.635+00:00,2026-03-03T08:00:59.185+00:00,os-std,109
210,task error,0.0,60-0-210-1772524873/trace.json,SYSTEM_ERROR,2026-03-03T08:00:22.341+00:00,2026-03-03T08:01:13.477+00:00,os-std,60
220,completed,1.0,15-0-220-1772524877/trace.json,SUCCESS,2026-03-03T08:00:59.196+00:00,2026-03-03T08:01:17.665+00:00,os-std,15
221,completed,0.0,127-0-221-1772524885/trace.json,ILL_DEFINED_INSTR,2026-03-03T08:01:13.502+00:00,2026-03-03T08:01:25.190+00:00,os-std,127
218,completed,0.0,106-0-218-1772524885/trace.json,PLANNING_ERROR,2026-03-03T08:00:45.299+00:00,2026-03-03T08:01:25.203+00:00,os-std,106
219,completed,0.0,128-0-219-1772524889/trace.json,PARTIAL_UNDERSTANDING,2026-03-03T08:00:58.207+00:00,2026-03-03T08:01:29.042+00:00,os-std,128
217,completed,1.0,129-0-217-1772524900/trace.json,SUCCESS,2026-03-03T08:00:45.149+00:00,2026-03-03T08:01:40.249+00:00,os-std,129
223,completed,0.0,61-0-223-1772524911/trace.json,PLANNING_ERROR,2026-03-03T08:01:25.223+00:00,2026-03-03T08:01:51.525+00:00,os-std,61
222,completed,0.0,77-0-222-1772524923/trace.json,PLANNING_ERROR,2026-03-03T08:01:17.680+00:00,2026-03-03T08:02:03.610+00:00,os-std,77
226,completed,1.0,14-0-226-1772524927/trace.json,SUCCESS,2026-03-03T08:01:40.275+00:00,2026-03-03T08:02:07.205+00:00,os-std,14
227,completed,0.0,88-0-227-1772524935/trace.json,PLANNING_ERROR,2026-03-03T08:01:51.546+00:00,2026-03-03T08:02:15.863+00:00,os-std,88
225,completed,0.0,8-0-225-1772524936/trace.json,ILL_DEFINED_INSTR,2026-03-03T08:01:29.058+00:00,2026-03-03T08:02:16.186+00:00,os-std,8
224,completed,0.0,133-0-224-1772524949/trace.json,PLANNING_ERROR,2026-03-03T08:01:25.225+00:00,2026-03-03T08:02:29.542+00:00,os-std,133
229,task error,0.0,81-0-229-1772524961/trace.json,SYSTEM_ERROR,2026-03-03T08:02:07.218+00:00,2026-03-03T08:02:41.295+00:00,os-std,81
231,completed,0.0,84-0-231-1772524970/trace.json,PLANNING_ERROR,2026-03-03T08:02:16.201+00:00,2026-03-03T08:02:50.905+00:00,os-std,84
230,completed,0.0,78-0-230-1772524974/trace.json,PLANNING_ERROR,2026-03-03T08:02:15.884+00:00,2026-03-03T08:02:54.157+00:00,os-std,78
232,completed,0.0,102-0-232-1772524974/trace.json,PLANNING_ERROR,2026-03-03T08:02:29.574+00:00,2026-03-03T08:02:54.655+00:00,os-std,102
236,completed,1.0,18-0-236-1772524986/trace.json,SUCCESS,2026-03-03T08:02:54.668+00:00,2026-03-03T08:03:06.400+00:00,os-std,18
228,completed,0.0,53-0-228-1772524989/trace.json,FALSE_ASSUMPTIONS,2026-03-03T08:02:03.630+00:00,2026-03-03T08:03:09.858+00:00,os-std,53
235,completed,1.0,63-0-235-1772524991/trace.json,SUCCESS,2026-03-03T08:02:54.175+00:00,2026-03-03T08:03:11.911+00:00,os-std,63
238,completed,1.0,12-0-238-1772525004/trace.json,SUCCESS,2026-03-03T08:03:09.874+00:00,2026-03-03T08:03:24.184+00:00,os-std,12
233,completed,0.0,131-0-233-1772525004/trace.json,PLANNING_ERROR,2026-03-03T08:02:41.326+00:00,2026-03-03T08:03:24.731+00:00,os-std,131
234,completed,0.0,83-0-234-1772525015/trace.json,PLANNING_ERROR,2026-03-03T08:02:50.920+00:00,2026-03-03T08:03:35.400+00:00,os-std,83
239,completed,0.0,17-0-239-1772525029/trace.json,PARTIAL_UNDERSTANDING,2026-03-03T08:03:11.923+00:00,2026-03-03T08:03:49.106+00:00,os-std,17
242,completed,1.0,51-0-242-1772525029/trace.json,SUCCESS,2026-03-03T08:03:35.431+00:00,2026-03-03T08:03:49.997+00:00,os-std,51
237,completed,0.0,100-0-237-1772525035/trace.json,PLANNING_ERROR,2026-03-03T08:03:06.420+00:00,2026-03-03T08:03:55.235+00:00,os-std,100
243,completed,0.0,58-0-243-1772525038/trace.json,ILL_DEFINED_INSTR,2026-03-03T08:03:49.127+00:00,2026-03-03T08:03:58.629+00:00,os-std,58
240,completed,0.0,140-0-240-1772525042/trace.json,ILL_DEFINED_INSTR,2026-03-03T08:03:24.208+00:00,2026-03-03T08:04:02.803+00:00,os-std,140
244,completed,0.0,59-0-244-1772525046/trace.json,ILL_DEFINED_INSTR,2026-03-03T08:03:50.007+00:00,2026-03-03T08:04:06.943+00:00,os-std,59
241,completed,0.0,6-0-241-1772525047/trace.json,ILL_DEFINED_INSTR,2026-03-03T08:03:24.744+00:00,2026-03-03T08:04:07.253+00:00,os-std,6
247,completed,0.0,115-0-247-1772525061/trace.json,PLANNING_ERROR,2026-03-03T08:04:02.839+00:00,2026-03-03T08:04:21.352+00:00,os-std,115
250,completed,0.0,40-0-250-1772525079/trace.json,PLANNING_ERROR,2026-03-03T08:04:21.374+00:00,2026-03-03T08:04:39.545+00:00,os-std,40
248,completed,0.0,137-0-248-1772525081/trace.json,PLANNING_ERROR,2026-03-03T08:04:06.958+00:00,2026-03-03T08:04:41.298+00:00,os-std,137
251,completed,0.0,20-0-251-1772525094/trace.json,PLANNING_ERROR,2026-03-03T08:04:39.568+00:00,2026-03-03T08:04:54.442+00:00,os-std,20
245,completed,1.0,11-0-245-1772525095/trace.json,SUCCESS,2026-03-03T08:03:55.253+00:00,2026-03-03T08:04:55.524+00:00,os-std,11
246,completed,0.0,66-0-246-1772525101/trace.json,PLANNING_ERROR,2026-03-03T08:03:58.640+00:00,2026-03-03T08:05:01.808+00:00,os-std,66
254,completed,1.0,73-0-254-1772525115/trace.json,SUCCESS,2026-03-03T08:04:55.542+00:00,2026-03-03T08:05:15.346+00:00,os-std,73
252,completed,0.0,126-0-252-1772525116/trace.json,ILL_DEFINED_INSTR,2026-03-03T08:04:41.310+00:00,2026-03-03T08:05:16.371+00:00,os-std,126
253,completed,0.0,97-0-253-1772525121/trace.json,PLANNING_ERROR,2026-03-03T08:04:54.462+00:00,2026-03-03T08:05:21.968+00:00,os-std,97
255,completed,0.0,7-0-255-1772525141/trace.json,PLANNING_ERROR,2026-03-03T08:05:01.827+00:00,2026-03-03T08:05:41.289+00:00,os-std,7
258,completed,0.0,121-0-258-1772525143/trace.json,PLANNING_ERROR,2026-03-03T08:05:21.986+00:00,2026-03-03T08:05:43.315+00:00,os-std,121
257,completed,0.0,4-0-257-1772525146/trace.json,PLANNING_ERROR,2026-03-03T08:05:16.386+00:00,2026-03-03T08:05:46.705+00:00,os-std,4
260,completed,1.0,135-0-260-1772525158/trace.json,SUCCESS,2026-03-03T08:05:43.328+00:00,2026-03-03T08:05:58.943+00:00,os-std,135
249,completed,1.0,132-0-249-1772525186/trace.json,SUCCESS,2026-03-03T08:04:07.265+00:00,2026-03-03T08:06:26.402+00:00,os-std,132
262,completed,0.0,112-0-262-1772525198/trace.json,PLANNING_ERROR,2026-03-03T08:05:58.969+00:00,2026-03-03T08:06:38.355+00:00,os-std,112
263,completed,0.0,48-0-263-1772525205/trace.json,FALSE_ASSUMPTIONS,2026-03-03T08:06:26.446+00:00,2026-03-03T08:06:45.823+00:00,os-std,48
261,completed,0.0,62-0-261-1772525212/trace.json,ILL_DEFINED_INSTR,2026-03-03T08:05:46.723+00:00,2026-03-03T08:06:52.321+00:00,os-std,62
259,completed,0.0,52-0-259-1772525213/trace.json,ILL_DEFINED_INSTR,2026-03-03T08:05:41.309+00:00,2026-03-03T08:06:53.555+00:00,os-std,52
267,completed,1.0,35-0-267-1772525229/trace.json,SUCCESS,2026-03-03T08:06:53.566+00:00,2026-03-03T08:07:09.253+00:00,os-std,35
266,completed,0.0,33-0-266-1772525230/trace.json,ILL_DEFINED_INSTR,2026-03-03T08:06:52.350+00:00,2026-03-03T08:07:10.778+00:00,os-std,33
256,task error,0.0,76-0-256-1772525231/trace.json,SYSTEM_ERROR,2026-03-03T08:05:15.378+00:00,2026-03-03T08:07:11.039+00:00,os-std,76
264,completed,1.0,114-0-264-1772525231/trace.json,SUCCESS,2026-03-03T08:06:38.382+00:00,2026-03-03T08:07:11.462+00:00,os-std,114
268,completed,0.0,113-0-268-1772525245/trace.json,FALSE_ASSUMPTIONS,2026-03-03T08:07:09.281+00:00,2026-03-03T08:07:25.943+00:00,os-std,113
270,completed,0.0,31-0-270-1772525246/trace.json,UNDETECTED_CHANGE,2026-03-03T08:07:11.054+00:00,2026-03-03T08:07:26.708+00:00,os-std,31
271,completed,1.0,103-0-271-1772525246/trace.json,SUCCESS,2026-03-03T08:07:11.477+00:00,2026-03-03T08:07:26.798+00:00,os-std,103
265,task error,0.0,37-0-265-1772525266/trace.json,SYSTEM_ERROR,2026-03-03T08:06:45.841+00:00,2026-03-03T08:07:46.563+00:00,os-std,37
272,completed,0.0,95-0-272-1772525269/trace.json,PLANNING_ERROR,2026-03-03T08:07:25.965+00:00,2026-03-03T08:07:49.429+00:00,os-std,95
273,completed,0.0,101-0-273-1772525274/trace.json,PLANNING_ERROR,2026-03-03T08:07:26.720+00:00,2026-03-03T08:07:54.068+00:00,os-std,101
269,task error,0.0,69-0-269-1772525287/trace.json,SYSTEM_ERROR,2026-03-03T08:07:10.791+00:00,2026-03-03T08:08:07.013+00:00,os-std,69
274,completed,0.0,134-0-274-1772525287/trace.json,PLANNING_ERROR,2026-03-03T08:07:26.807+00:00,2026-03-03T08:08:07.069+00:00,os-std,134
276,completed,0.0,32-0-276-1772525289/trace.json,ILL_DEFINED_INSTR,2026-03-03T08:07:49.442+00:00,2026-03-03T08:08:09.653+00:00,os-std,32
277,completed,0.0,25-0-277-1772525293/trace.json,PLANNING_ERROR,2026-03-03T08:07:54.085+00:00,2026-03-03T08:08:13.949+00:00,os-std,25
275,completed,0.0,10-0-275-1772525303/trace.json,PLANNING_ERROR,2026-03-03T08:07:46.591+00:00,2026-03-03T08:08:23.611+00:00,os-std,10
279,completed,0.0,107-0-279-1772525307/trace.json,PLANNING_ERROR,2026-03-03T08:08:07.153+00:00,2026-03-03T08:08:27.282+00:00,os-std,107
281,completed,0.0,41-0-281-1772525310/trace.json,PARTIAL_UNDERSTANDING,2026-03-03T08:08:13.964+00:00,2026-03-03T08:08:30.650+00:00,os-std,41
280,completed,0.0,1-0-280-1772525321/trace.json,ILL_DEFINED_INSTR,2026-03-03T08:08:10.265+00:00,2026-03-03T08:08:41.059+00:00,os-std,1
284,completed,1.0,111-0-284-1772525335/trace.json,SUCCESS,2026-03-03T08:08:30.667+00:00,2026-03-03T08:08:55.751+00:00,os-std,111
282,completed,1.0,3-0-282-1772525335/trace.json,SUCCESS,2026-03-03T08:08:23.634+00:00,2026-03-03T08:08:55.902+00:00,os-std,3
283,completed,0.0,138-0-283-1772525338/trace.json,PLANNING_ERROR,2026-03-03T08:08:27.294+00:00,2026-03-03T08:08:58.127+00:00,os-std,138
286,completed,1.0,142-0-286-1772525350/trace.json,SUCCESS,2026-03-03T08:08:55.810+00:00,2026-03-03T08:09:10.792+00:00,os-std,142
287,completed,0.0,24-0-287-1772525351/trace.json,PLANNING_ERROR,2026-03-03T08:08:55.916+00:00,2026-03-03T08:09:11.043+00:00,os-std,24
278,completed,0.0,85-0-278-1772525351/trace.json,ILL_DEFINED_INSTR,2026-03-03T08:08:07.078+00:00,2026-03-03T08:09:11.651+00:00,os-std,85
288,completed,0.0,29-0-288-1772525363/trace.json,PLANNING_ERROR,2026-03-03T08:08:58.137+00:00,2026-03-03T08:09:23.294+00:00,os-std,29
285,completed,0.0,75-0-285-1772525369/trace.json,PLANNING_ERROR,2026-03-03T08:08:41.127+00:00,2026-03-03T08:09:29.905+00:00,os-std,75
293,completed,0.0,71-0-293-1772525387/trace.json,PLANNING_ERROR,2026-03-03T08:09:29.916+00:00,2026-03-03T08:09:47.339+00:00,os-std,71
290,completed,0.0,74-0-290-1772525387/trace.json,ILL_DEFINED_INSTR,2026-03-03T08:09:11.662+00:00,2026-03-03T08:09:47.408+00:00,os-std,74
291,completed,0.0,70-0-291-1772525391/trace.json,ILL_DEFINED_INSTR,2026-03-03T08:09:11.664+00:00,2026-03-03T08:09:51.884+00:00,os-std,70
289,task error,0.0,117-0-289-1772525397/trace.json,SYSTEM_ERROR,2026-03-03T08:09:10.815+00:00,2026-03-03T08:09:57.008+00:00,os-std,117
294,completed,1.0,43-0-294-1772525401/trace.json,SUCCESS,2026-03-03T08:09:47.406+00:00,2026-03-03T08:10:01.789+00:00,os-std,43
295,completed,0.0,122-0-295-1772525416/trace.json,PLANNING_ERROR,2026-03-03T08:09:47.430+00:00,2026-03-03T08:10:16.082+00:00,os-std,122
298,completed,0.0,119-0-298-1772525433/trace.json,ILL_DEFINED_INSTR,2026-03-03T08:10:01.811+00:00,2026-03-03T08:10:33.327+00:00,os-std,119
300,completed,0.0,143-0-300-1772525447/trace.json,PLANNING_ERROR,2026-03-03T08:10:33.428+00:00,2026-03-03T08:10:47.256+00:00,os-std,143
297,task error,0.0,116-0-297-1772525451/trace.json,SYSTEM_ERROR,2026-03-03T08:09:57.026+00:00,2026-03-03T08:10:51.467+00:00,os-std,116
296,completed,1.0,94-0-296-1772525451/trace.json,SUCCESS,2026-03-03T08:09:51.899+00:00,2026-03-03T08:10:51.689+00:00,os-std,94
301,task error,0.0,64-0-301-1772525464/trace.json,SYSTEM_ERROR,2026-03-03T08:10:47.281+00:00,2026-03-03T08:11:04.491+00:00,os-std,64
292,task limit reached,0.0,118-0-292-1772525464/trace.json,SYSTEM_ERROR,2026-03-03T08:09:23.315+00:00,2026-03-03T08:11:04.714+00:00,os-std,118
302,completed,0.0,82-0-302-1772525478/trace.json,PLANNING_ERROR,2026-03-03T08:10:51.481+00:00,2026-03-03T08:11:18.230+00:00,os-std,82
305,completed,1.0,130-0-305-1772525489/trace.json,SUCCESS,2026-03-03T08:11:04.729+00:00,2026-03-03T08:11:29.019+00:00,os-std,130
299,completed,0.0,87-0-299-1772525489/trace.json,ILL_DEFINED_INSTR,2026-03-03T08:10:16.123+00:00,2026-03-03T08:11:29.134+00:00,os-std,87
306,completed,1.0,21-0-306-1772525497/trace.json,SUCCESS,2026-03-03T08:11:18.256+00:00,2026-03-03T08:11:37.894+00:00,os-std,21
304,task error,0.0,34-0-304-1772525509/trace.json,SYSTEM_ERROR,2026-03-03T08:11:04.517+00:00,2026-03-03T08:11:49.190+00:00,os-std,34
303,task error,0.0,50-0-303-1772525513/trace.json,SYSTEM_ERROR,2026-03-03T08:10:51.699+00:00,2026-03-03T08:11:53.370+00:00,os-std,50
307,completed,0.0,56-0-307-1772525524/trace.json,ILL_DEFINED_INSTR,2026-03-03T08:11:29.046+00:00,2026-03-03T08:12:04.808+00:00,os-std,56
